0
2079.23
2069.89
2005.54
2116.26
2079.48
2097.69
2119.36
2074.47
2115.14
1981.93
1928.99
2090.8
2091.26
2054.32
1948.86
1940.74
2069.75
2075.18
2107.79
2109.72
2185.4
2182.33
2179.17
2135.93
2209.25
2249.57
2289.87
2376.21
2375.09
2396.0
2423.31
2435.44
2483.61
2484.72
2532.33
2588.68
2662.97
2689.56
2843.42
2732.58
2658.66
2664.89
2722.73
2737.97
2837.67
2923.98
2938.85
2737.14
2788.16
2530.19
2732.98
2817.47
2866.38
2977.72
2779.13
2972.38
3009.89
2954.17
3004.47
3066.87
3170.68
3261.62
3257.26
2980.52
2603.64
2936.61
3072.82
3131.19
3303.35
3538.22
3395.87
3300.17
3658.4
3793.32
3750.03
3847.69
4012.42
4223.61
4247.44
4343.25
4443.67
4575.72
4358.93
4658.84
4619.89
4822.77
4565.55
4419.75
4578.02
4172.58
4174.96
3820.71
4171.54
3992.45
3616.06
3908.06
4119.86
3874.79
4114.46
4005.79
4146.17
4206.76
4216.56
4492.45
4631.64
4550.09
4325.61
4228.21
4607.6
4812.21
4890.79
5144.11
5304.73
5081.96
5327.19
5512.59
5576.22
5702.85
5819.75
5760.58
