0
2120.32
2036.27
2013.71
2085.78
2043.43
2063.63
2084.76
2131.35
2149.6
1927.9
1995.02
2156.22
2043.94
2147.64
2043.94
1880.4
2023.27
2152.88
2009.37
1971.35
2205.25
2043.44
2176.28
2133.16
2184.02
2348.34
2308.43
2317.88
2410.64
2356.94
2377.71
2495.33
2497.57
2500.03
2533.4
2502.94
2600.69
2713.63
2783.79
2686.56
2657.44
2709.56
2736.69
2738.31
2731.06
2859.43
2886.82
2711.63
3013.49
2547.37
2736.13
2894.0
2841.41
2752.06
2941.76
2980.38
2926.46
2876.18
2915.92
3140.98
3090.7
3284.7
3279.44
2682.92
2638.51
2873.81
3100.29
2929.46
3217.2
3444.33
2993.37
3440.79
3565.65
3849.11
3807.28
3904.19
3835.58
4410.36
3974.92
4103.73
4377.64
4328.91
4204.12
4334.08
4269.16
4743.24
4477.17
4412.32
4301.22
4131.71
4429.99
3785.16
4264.73
3820.56
3451.18
3663.85
4320.72
4076.6
3970.15
4109.31
4169.48
4179.83
3909.28
4588.96
4507.66
4288.05
4193.8
4567.8
4769.83
4567.8
4643.62
5470.27
5628.35
5409.69
5651.51
5834.48
5148.3
5274.4
5604.4
5547.37
